,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4226,4226,46910429,2024-12-26,city scrape,378646732,within an hour,100%,100%,,13,14,"['email', 'phone']","Athina, Greece",37.97979736328125,23.725181579589844,Entire condo,Entire home/apt,5,1.0,2.0,2.0,"[""Resort view"", ""Coffee"", ""Outlet covers"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Mixed body soap"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Central air conditioning"", ""Refrigerator"", ""Toaster"", ""Essentials"", ""Ceiling fan"", ""Bikes"", ""Free dryer \u2013 In unit"", ""Various conditioner"", ""Safe"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Self check-in"", ""Lockbox"", ""Sun loungers"", ""Crib - available upon request"", ""Electric stove"", ""32 inch HDTV with Netflix"", ""Hangers"", ""Freezer"", ""High chair"", ""Clothing storage: closet"", ""Hot water"", ""Oven"", ""Private hot tub"", ""Blender"", ""Baking sheet"", ""Microwave"", ""Paid parking lot off premises"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Noise decibel monitors on property"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Board games"", ""Wifi \u2013 45 Mbps"", ""Kitchen"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Baby bath"", ""Coffee maker""]",152.0,2,300,2,3,60,60,2.9,60.0,22,52,82,354,150,20,0,4.9,4.85,4.76,4.92,4.94,4.91,4.81,00001270924,2,2,0,0,3.41
4228,4228,46132037,2024-12-25,city scrape,333699103,within a day,100%,100%,f,50,50,"['email', 'phone']",,37.97684860229492,23.730010986328125,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,"[""OLIVERA conditioner"", ""Coffee"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Heating"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Crib - available upon request"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Stove"", ""High chair - available upon request"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""OLIVERA body soap"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",180.0,1,1125,1,3,1125,1125,1.2,1125.0,19,49,75,343,7,1,0,5.0,5.0,5.0,5.0,5.0,4.71,5.0,1145114,50,50,0,0,0.16
4229,4229,46132375,2024-12-26,city scrape,333699103,within a day,100%,100%,f,50,50,"['email', 'phone']",,37.977195739746094,23.72948455810547,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""OLIVERA conditioner"", ""Coffee"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Heating"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Crib - available upon request"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Keypad"", ""Stove"", ""High chair - available upon request"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""OLIVERA body soap"", ""Wine glasses"", ""Kitchen"", ""Free dryer \u2013 In building"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",193.0,1,1125,1,2,1125,1125,1.1,1125.0,26,56,86,356,3,1,0,4.67,5.0,4.33,5.0,5.0,4.67,5.0,1145114,50,50,0,0,0.07
4230,4230,46132639,2024-12-26,city scrape,333699103,within a day,100%,100%,f,50,50,"['email', 'phone']",,37.97684860229492,23.730010986328125,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""OLIVERA conditioner"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Crib - available upon request"", ""Private entrance"", ""Hangers"", ""Dryer"", ""Freezer"", ""Patio or balcony"", ""Clothing storage: closet"", ""Hot water"", ""Stove"", ""High chair - available upon request"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""OLIVERA body soap"", ""Wine glasses"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",200.0,1,1125,1,2,1125,1125,1.1,1125.0,22,50,80,347,0,0,0,,,,,,,,1145114,50,50,0,0,
4231,4231,46132709,2024-12-25,city scrape,333699103,within a day,100%,100%,f,50,50,"['email', 'phone']",,37.976036071777344,23.729324340820312,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Central air conditioning"", ""TV"", ""Housekeeping available from 9:00\u202fAM to 4:00\u202fPM, 2 days a week - included with your stay"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Crib - available upon request"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Stove"", ""High chair - available upon request"", ""Smart lock"", ""Microwave"", ""Iron"", ""Outdoor dining area"", ""Dishwasher"", ""Smoke alarm"", ""OLIVERA shampoo"", ""OLIVERA body soap"", ""Hot water kettle"", ""Wine glasses"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Free dryer \u2013 In building"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",193.0,1,1125,1,3,1125,1125,1.2,1125.0,17,44,69,322,0,0,0,,,,,,,,1145114,50,50,0,0,
4238,4238,48105121,2024-12-25,city scrape,1585338,within an hour,100%,99%,t,31,32,"['email', 'phone', 'work_email']","Athina, Greece",37.96403,23.7383,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Dryer"", ""Patio or balcony"", ""Indoor fireplace"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""BBQ grill"", ""Dishwasher"", ""Hot water kettle"", ""Single level home"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",174.0,7,180,4,7,180,180,7.0,180.0,24,54,84,359,14,1,0,4.93,4.86,4.64,4.71,4.86,4.64,4.5,00002191287,20,20,0,0,0.33
4241,4241,46933745,2024-12-25,city scrape,77457889,within a day,100%,95%,f,46,48,"['email', 'phone']","Athina, Greece",37.99773,23.73329,Entire condo,Entire home/apt,8,2.0,4.0,4.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Dedicated workspace"", ""Wifi""]",130.0,3,28,3,3,28,28,3.0,28.0,0,0,0,47,0,0,0,,,,,,,,00000225771,35,35,0,0,
4243,4243,46934960,2024-12-25,city scrape,376392760,within an hour,100%,97%,t,14,18,"['email', 'phone']",,37.98417,23.71909,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Crib"", ""Keypad"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi""]",137.0,2,1125,1,2,1125,1125,2.0,1125.0,29,47,72,284,5,0,0,4.8,5.0,4.8,4.8,4.8,4.6,4.8,00001354782,11,11,0,0,0.13
4244,4244,46966660,2024-12-25,city scrape,118181401,within an hour,100%,100%,t,8,9,"['email', 'phone']","Athina, Greece",37.97912,23.71405,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Breakfast"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Miele induction stove"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Fast wifi \u2013 370 Mbps"", ""Hangers"", ""Freezer"", ""40 inch HDTV with Netflix, Chromecast, standard cable"", ""Hot water"", ""Laundromat nearby"", ""Baking sheet"", ""Smart lock"", ""Marshall sound system with Bluetooth and aux"", "" Miele refrigerator"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Mountain view"", ""Bed linens"", ""Paid parking garage off premises"", ""Miele oven"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",120.0,2,60,2,2,60,60,2.0,60.0,26,53,83,343,82,7,2,4.9,4.95,4.98,4.96,4.98,4.79,4.79,00003080879,8,8,0,0,1.67
4245,4245,48106186,2024-12-26,city scrape,386081852,,,100%,f,14,14,"['email', 'phone', 'work_email']","Athina, Greece",37.97874,23.73054,Room in aparthotel,Entire home/apt,4,1.0,1.0,2.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Shower gel"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Self check-in"", ""Clothing storage"", ""Hangers"", ""High chair"", ""32 inch TV"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Building staff"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Wifi""]",125.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,3,0,0,4.67,4.67,5.0,4.67,4.67,5.0,4.67,00001146725,1,1,0,0,0.1
4250,4250,48152420,2024-12-25,city scrape,14635878,within an hour,100%,99%,,20,20,"['email', 'phone']","Athina, Greece",37.96124,23.72325,Entire rental unit,Entire home/apt,7,1.5,4.0,4.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Paid parking garage on premises \u2013 1 space"", ""High chair"", ""Indoor fireplace: wood-burning"", ""Crib"", ""Hot water"", ""Oven"", ""Electrolux electric stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""55 inch HDTV with Disney+"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Portable fans"", ""Wifi"", ""Coffee maker""]",116.0,1,1125,1,2,1125,1125,1.1,1125.0,10,26,51,308,86,25,1,4.91,4.95,4.92,4.98,4.95,4.6,4.92,00001989255,8,8,0,0,2.09
4251,4251,48152548,2024-12-25,city scrape,57253369,within an hour,100%,96%,t,2,4,"['email', 'phone']",,37.98528,23.7387,Entire condo,Entire home/apt,3,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Central air conditioning"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Beach access \u2013 Beachfront"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Paid parking garage off premises"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Mosquito net"", ""Dishwasher"", ""Wine glasses"", ""Private gym nearby"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Elevator"", ""Wifi""]",100.0,7,90,7,7,1125,1125,7.0,1125.0,30,60,90,90,23,4,0,4.91,4.96,4.83,4.91,4.96,4.83,4.78,00001195093,1,1,0,0,0.55
4252,4252,48173962,2024-12-26,city scrape,368104009,within an hour,100%,100%,,13,13,"['email', 'phone']",,37.97823,23.72366,Entire serviced apartment,Entire home/apt,6,1.5,2.0,3.0,"[""Air conditioning"", ""Self check-in"", ""Hangers"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Crib"", ""Essentials"", ""Keypad"", ""Heating"", ""Dedicated workspace"", ""Wifi""]",167.0,1,1125,1,3,1125,1125,1.9,1125.0,16,43,66,279,42,5,0,4.62,4.9,4.79,4.86,4.83,4.69,4.64,1048288,4,4,0,0,0.92
4254,4254,46977855,2024-12-26,city scrape,240612421,within an hour,100%,100%,t,16,16,"['email', 'phone']","Athina, Greece",37.96678,23.72927,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""42 inch HDTV with Netflix"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Crib"", ""Hot water"", ""Private hot tub"", ""Microwave"", ""Window AC unit"", ""City skyline view"", ""Iron"", ""Private outdoor pool - available all year, open 24 hours, heated, pool cover"", ""Room-darkening shades"", ""Mountain view"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Fast wifi \u2013 78 Mbps"", ""Private patio or balcony"", ""Outdoor furniture"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Baby bath""]",143.0,2,1125,2,3,1125,1125,2.6,1125.0,18,44,72,285,201,24,2,4.94,4.93,4.93,4.99,5.0,4.87,4.81,00001110946,14,14,0,0,4.11
4259,4259,47151144,2024-12-25,city scrape,380896702,within an hour,100%,68%,f,5,5,"['email', 'phone']","Athina, Greece",37.97032,23.72924,Entire condo,Entire home/apt,2,1.0,1.0,0.0,"[""Outlet covers"", ""Washer"", ""Dishes and silverware"", ""Conditioner"", ""Toaster"", ""Shower gel"", ""TV"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Patio or balcony"", ""High chair"", ""Smoking allowed"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Smoke alarm"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",113.0,1,46,1,1,365,365,1.0,365.0,30,55,78,287,11,2,0,4.36,4.36,4.64,4.27,4.55,4.91,4.45,00002148133,5,5,0,0,0.27
4263,4263,48192081,2024-12-26,city scrape,259354468,within an hour,100%,67%,f,17,17,"['email', 'phone']","Athens, Greece",37.977898,23.728519,Entire condo,Entire home/apt,2,1.0,0.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Hangers"", ""High chair"", ""50 inch TV with standard cable"", ""Crib"", ""Oven"", ""Stove"", ""Smart lock"", ""Microwave"", ""Window AC unit"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",102.0,2,365,1,2,365,365,1.6,365.0,26,48,70,320,2,0,0,5.0,4.5,5.0,4.5,5.0,5.0,5.0,00002906255,17,17,0,0,0.09
4264,4264,48192419,2024-12-26,city scrape,259354468,within an hour,100%,67%,f,17,17,"['email', 'phone']","Athens, Greece",37.97784,23.72855,Entire condo,Entire home/apt,2,1.5,0.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Hangers"", ""High chair"", ""Crib"", ""Oven"", ""Stove"", ""Smart lock"", ""Microwave"", ""Window AC unit"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Mountain view"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""40 inch TV with standard cable"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",102.0,2,60,1,2,60,60,1.6,60.0,20,49,79,329,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002905991,17,17,0,0,0.07
4267,4267,48295688,2024-12-25,city scrape,376392760,within an hour,100%,97%,t,14,18,"['email', 'phone']","Athina, Greece",37.9846,23.71722,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Hangers"", ""Crib"", ""Indoor fireplace"", ""Keypad"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi""]",129.0,2,1125,1,2,1125,1125,2.0,1125.0,27,45,73,282,4,0,0,5.0,4.75,4.75,4.75,5.0,4.5,4.75,00001354800,11,11,0,0,0.1
4273,4273,47281015,2024-12-25,city scrape,376392760,within an hour,100%,97%,t,14,18,"['email', 'phone']",,37.98235,23.71879,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Crib"", ""Keypad"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi""]",129.0,2,1125,1,2,1125,1125,2.0,1125.0,23,41,69,278,10,0,0,5.0,5.0,4.8,4.8,5.0,4.7,4.8,00001354798,11,11,0,0,0.23
4277,4277,47434973,2024-12-25,city scrape,123074489,within an hour,100%,100%,t,66,77,"['email', 'phone', 'work_email']","Athina, Greece",37.96685,23.73146,Entire condo,Entire home/apt,5,2.0,2.0,2.0,"[""52 inch HDTV with Netflix, standard cable"", ""Coffee"", ""Dishes and silverware"", ""Candy refrigerator"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Crib - available upon request"", ""Marschall sound system with Bluetooth and aux"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Blender"", ""Laundromat nearby"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Aqua Senses shampoo"", ""Room-darkening shades"", ""Candy stainless steel electric stove"", ""Mountain view"", ""Bed linens"", ""Mosquito net"", ""Fair Trade conditioner"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Dishwasher"", ""Hot water kettle"", ""Babysitter recommendations"", ""First aid kit"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Coffee maker: drip coffee maker, Nespresso"", ""Paid standalone high chair - available upon request"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""Candy stainless steel oven"", ""Aqua Senses body soap"", ""Fire extinguisher"", ""Wifi""]",171.0,2,1125,1,2,1125,1125,1.3,1125.0,13,43,73,348,233,47,3,4.78,4.84,4.85,4.82,4.88,4.7,4.73,00002477357,58,58,0,0,4.88
4295,4295,47793095,2024-12-26,city scrape,194247046,within a day,72%,36%,f,800,2058,"['email', 'phone', 'work_email']",,37.96965,23.73012,Room in hotel,Private room,3,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""TV with standard cable"", ""First aid kit"", ""Wifi""]",175.0,30,730,30,30,730,730,30.0,730.0,29,59,89,364,0,0,0,,,,,,,,,6,2,4,0,
4301,4301,48615446,2024-12-26,city scrape,145033038,within an hour,100%,100%,t,3,3,"['email', 'phone']","Athina, Greece",37.96891,23.72978,Entire rental unit,Entire home/apt,8,2.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Bidet"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Keypad"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Fast wifi \u2013 103 Mbps"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""55 inch HDTV with Netflix""]",180.0,2,1125,2,2,1125,1125,2.0,1125.0,17,41,60,187,27,9,0,5.0,4.93,4.96,5.0,5.0,4.96,4.96,00001210130,3,3,0,0,0.67
