,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3458,3458,39610067,2024-12-25,city scrape,292352631,within an hour,100%,54%,f,4,4,"['email', 'phone']",,38.00175,23.72998,Room in aparthotel,Private room,2,1.0,1.0,2.0,"[""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Hot water"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Shampoo"", ""Kitchen"", ""Fire extinguisher"", ""Wifi""]",27.0,1,1124,1,1,1124,1124,1.0,1124.0,0,3,33,33,18,0,0,4.83,4.78,4.89,4.83,4.89,3.94,4.67,Exempt,4,0,4,0,0.29
3519,3519,39825822,2024-12-25,city scrape,2089542,within an hour,100%,92%,f,55,77,"['email', 'phone']",,37.96414,23.72401,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Washer"", ""Hangers"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Wifi""]",34.0,1,5,1,1,5,5,1.0,5.0,30,60,90,358,33,0,0,4.7,4.7,4.79,4.94,4.73,4.88,4.7,00000847602,53,11,42,0,0.63
3521,3521,39835487,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01323,23.72761,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Dishwasher"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",27.0,5,365,5,5,365,365,5.0,365.0,30,60,90,365,23,3,0,4.87,4.74,4.61,4.96,5.0,4.7,4.74,00002390194,44,19,25,0,0.38
3557,3557,40551167,2024-12-25,city scrape,302106024,within an hour,100%,96%,t,2,3,"['email', 'phone']","Athina, Greece",37.9954,23.73393,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Samsung refrigerator"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Ethernet connection"", ""Wifi \u2013 42 Mbps"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Keypad"", ""Microwave"", ""Long term stays allowed"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Fireplace guards"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Sound system with Bluetooth and aux"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Elevator"", ""55 inch HDTV with Netflix"", ""Coffee maker""]",35.0,1,360,1,1,360,360,1.0,360.0,12,34,34,34,27,10,0,4.93,4.93,4.74,4.93,4.89,4.67,4.74,00000875072,2,1,1,0,0.45
3560,3560,40581778,2024-12-25,city scrape,22874640,,,100%,f,2,25,"['email', 'phone']",,38.00574,23.73622,Private room in serviced apartment,Private room,2,1.0,0.0,1.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Clothing storage"", ""Hangers"", ""Dryer"", ""Hot water"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",58.0,3,60,3,3,60,60,3.0,60.0,30,60,90,270,3,0,0,5.0,5.0,5.0,4.67,4.67,3.33,5.0,,2,0,2,0,0.17
3572,3572,40148746,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.99027,23.7661,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Hangers"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",31.0,5,1125,5,5,1125,1125,5.0,1125.0,0,23,53,328,12,4,0,4.75,4.67,4.33,4.75,4.83,4.92,4.5,00001948078,44,19,25,0,0.25
3605,3605,40771697,2024-12-25,city scrape,67568639,,,100%,f,3,3,"['email', 'phone']","Athina, Greece",37.976608,23.727304,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Private entrance"", ""Hangers"", ""Hot water"", ""Amalfi spa body soap"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Mini fridge"", ""Paid parking garage off premises"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Amalfi honey shampoo"", ""32 inch HDTV"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",85.0,2,10,2,2,1125,1125,2.0,1125.0,21,29,29,29,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00000913291,3,2,1,0,0.02
3618,3618,40873225,2024-12-26,city scrape,2089542,within an hour,100%,92%,f,55,77,"['email', 'phone']","Athina, Greece",37.97401,23.73275,Private room in rental unit,Private room,3,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Washer"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Self check-in"", ""Wifi""]",45.0,1,3,1,1,3,3,1.0,3.0,30,60,90,180,5,0,0,4.6,5.0,4.6,5.0,5.0,4.8,4.0,00000919840,53,11,42,0,0.1
3631,3631,40885200,2024-12-26,city scrape,2089542,within an hour,100%,92%,f,55,77,"['email', 'phone']","Athina, Greece",37.97435,23.73267,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Washer"", ""Hangers"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Lockbox"", ""Dedicated workspace"", ""Wifi""]",53.0,1,5,1,1,5,5,1.0,5.0,26,52,82,357,19,3,0,4.53,4.53,4.84,4.32,4.47,5.0,4.42,00000919861,53,11,42,0,0.31
3632,3632,40885620,2024-12-25,city scrape,2089542,within an hour,100%,92%,f,55,77,"['email', 'phone']",,37.97394,23.73095,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi""]",53.0,1,3,1,1,3,3,1.0,3.0,30,60,90,365,14,1,0,4.86,4.79,4.93,5.0,4.86,5.0,5.0,00000919850,53,11,42,0,0.23
3640,3640,41142546,2024-12-25,city scrape,16403300,within an hour,100%,96%,t,5,5,"['email', 'phone']","Zografou, Greece",37.97994,23.75763,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Coffee"", ""Outlet covers"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""50 inch HDTV with standard cable, Netflix"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Stainless steel electric stove"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""BBQ grill: charcoal"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Paid parking garage on premises"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Babysitter recommendations"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free parking on premises"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",32.0,1,365,1,1,1125,1125,1.0,1125.0,13,13,13,190,23,4,0,4.96,4.96,4.87,4.91,4.87,4.91,4.91,00001020800,3,1,2,0,0.39
3643,3643,41168636,2024-12-26,city scrape,303652112,,,100%,f,5,5,"['email', 'phone']",,37.9769,23.73071,Room in boutique hotel,Private room,3,1.0,1.0,3.0,"[""Air conditioning"", ""Private entrance"", ""Iron"", ""Self check-in"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Building staff"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Wifi""]",125.0,1,1125,1,1,1125,1125,1.0,1125.0,18,26,48,323,0,0,0,,,,,,,,1152259,5,2,3,0,
3653,3653,41168986,2024-12-26,city scrape,303652112,,,100%,f,5,5,"['email', 'phone']",,37.97683,23.73061,Room in boutique hotel,Private room,3,1.0,1.0,2.0,"[""Air conditioning"", ""Private entrance"", ""Iron"", ""Self check-in"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Fire extinguisher"", ""Building staff"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Wifi""]",152.0,1,1125,1,1,1125,1125,1.0,1125.0,18,27,49,303,0,0,0,,,,,,,,1152259,5,2,3,0,
3654,3654,41169593,2024-12-26,city scrape,303652112,,,100%,f,5,5,"['email', 'phone']",,37.97834,23.73054,Room in boutique hotel,Private room,2,1.5,1.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Iron"", ""Self check-in"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Fire extinguisher"", ""Building staff"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Wifi""]",134.0,1,1125,1,1,1125,1125,1.0,1125.0,12,14,28,225,0,0,0,,,,,,,,1152259,5,2,3,0,
3716,3716,42055487,2024-12-25,city scrape,2089542,within an hour,100%,92%,f,55,77,"['email', 'phone']",,37.96414,23.72502,Private room in rental unit,Private room,4,1.0,1.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",39.0,1,5,1,1,5,5,1.0,5.0,30,60,90,365,40,6,0,4.7,4.88,4.85,4.77,4.8,4.88,4.55,00000847577,53,11,42,0,0.77
3760,3760,42263649,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.00809,23.72753,Private room in rental unit,Private room,1,1.0,1.0,,"[""Private living room"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Heating"", ""Wifi"", ""Coffee maker""]",32.0,5,60,5,5,60,60,5.0,60.0,30,60,90,180,15,4,0,4.67,4.53,4.67,5.0,4.87,4.47,4.47,00001300220,44,19,25,0,0.3
3769,3769,41802378,2024-12-25,city scrape,1657228,a few days or more,0%,0%,f,1,5,"['email', 'phone', 'work_email']","Athina, Greece",37.99694,23.73829,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Master audio sound system with Bluetooth and aux"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Portable heater"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Books and reading material"", ""Stainless steel stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Extra pillows and blankets"", ""Kitchen"", ""Portable fans"", ""Wifi""]",40.0,3,1125,3,3,1125,1125,3.0,1125.0,27,57,87,362,0,0,0,,,,,,,,,1,0,1,0,
3771,3771,42270173,2024-12-25,city scrape,159030847,within an hour,100%,,f,1,1,"['email', 'phone']","Athina, Greece",38.00294,23.71571,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Private living room"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Game console"", ""Heating"", ""Cooking basics"", ""Drying rack for clothing"", ""Exercise equipment: free weights, yoga mat"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Philips sound system with Bluetooth and aux"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""HDTV with Netflix"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Wifi"", ""Coffee maker""]",55.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00001103927,1,0,1,0,0.08
3776,3776,42303843,2024-12-25,city scrape,336249597,a few days or more,0%,0%,f,2,2,"['email', 'phone']",,37.98627,23.724,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Breakfast"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""Washer"", ""Hangers"", ""Smoking allowed"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Wifi""]",40.0,3,90,3,3,1125,1125,3.0,1125.0,30,60,90,365,0,0,0,,,,,,,,,2,0,2,0,
3778,3778,42307741,2024-12-25,city scrape,336249597,a few days or more,0%,0%,f,2,2,"['email', 'phone']",,37.98752,23.72258,Private room in earthen home,Private room,2,1.5,1.0,2.0,"[""Breakfast"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""Washer"", ""Hangers"", ""Smoking allowed"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Elevator"", ""Heating"", ""First aid kit"", ""Wifi""]",40.0,3,90,3,3,1125,1125,3.0,1125.0,30,60,90,365,0,0,0,,,,,,,,,2,0,2,0,
3782,3782,42484819,2024-12-25,city scrape,210948266,within an hour,100%,98%,f,4,4,"['email', 'phone']",,38.00454,23.7446,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Induction stove"", ""Smoking allowed"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Hangers"", ""Dryer"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Wifi""]",29.0,1,59,1,1,1125,1125,1.0,1125.0,13,41,69,344,24,1,0,4.54,4.67,4.75,4.63,4.54,4.38,4.5,00000250629,4,2,2,0,0.56
3799,3799,42440149,2024-12-25,city scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.98897933959961,23.72565078735352,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Forno electric stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Wifi \u2013 45 Mbps"", ""Lock on bedroom door"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator""]",23.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,160,16,1,0,4.75,4.63,4.5,4.81,5.0,3.88,4.75,00002993146,61,18,43,0,0.38
3800,3800,42440320,2024-12-25,city scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.98897933959961,23.72565078735352,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Forno electric stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Courtyard view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""AC - split type ductless system"", ""Wifi \u2013 43 Mbps"", ""Shampoo"", ""Paid parking garage off premises"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator""]",36.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,160,6,1,0,5.0,5.0,4.83,4.83,5.0,4.5,5.0,00002993311,61,18,43,0,0.14
3803,3803,42448198,2024-12-25,city scrape,223226,,,,f,3,3,"['email', 'phone']","Athina, Greece",37.99532,23.74803,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Free parking on premises"", ""Free street parking"", ""Iron"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Hangers"", ""Bed linens"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Wifi""]",13.0,20,1125,20,20,1125,1125,20.0,1125.0,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2,0,2,0,0.02
3817,3817,43501418,2024-12-25,city scrape,47243951,within a day,50%,60%,f,18,20,"['email', 'phone']","Athina, Greece",37.99959,23.73254,Private room in rental unit,Private room,1,1.0,1.0,,"[""Kitchen"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Coffee maker""]",20.0,120,1125,15,15,1125,1125,15.0,1125.0,0,0,25,300,3,0,0,3.67,3.67,4.0,4.67,5.0,4.33,3.67,00000999473,17,4,13,0,0.11
3818,3818,43501599,2024-12-25,city scrape,47243951,within a day,50%,60%,f,18,20,"['email', 'phone']",,37.99967,23.73461,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""City skyline view"", ""Kitchen"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Mountain view"", ""Refrigerator"", ""Essentials"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Coffee maker""]",20.0,15,1125,15,15,1125,1125,15.0,1125.0,0,2,32,307,5,3,0,4.8,4.8,4.6,5.0,5.0,4.4,4.6,00000999520,17,4,13,0,0.09
3819,3819,43501677,2024-12-25,city scrape,47243951,within a day,50%,60%,f,18,20,"['email', 'phone']","Athina, Greece",37.99734,23.7329,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Kitchen"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Essentials"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Coffee maker""]",15.0,120,1125,15,15,1125,1125,15.0,1125.0,0,0,0,158,6,2,0,4.5,4.83,4.5,4.83,5.0,4.33,4.5,00000836598,17,4,13,0,0.21
3835,3835,43574660,2024-12-26,previous scrape,347861731,,,33%,f,1,1,"['email', 'phone']",,37.98855,23.72361,Private room in serviced apartment,Private room,3,,5.0,,"[""Free parking on premises"", ""Private living room"", ""Air conditioning"", ""Iron"", ""Hangers"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Wifi""]",,1,1125,1,1,1125,1125,1.0,1125.0,27,57,87,177,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0,1,0,0.15
3845,3845,43577962,2024-12-25,city scrape,50987302,,,0%,f,2,3,"['email', 'phone']",,37.97843,23.74273,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Air conditioning"", ""Iron"", ""Lock on bedroom door"", ""Gym"", ""Hangers"", ""Elevator"", ""Pool"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Wifi""]",98.0,15,15,15,15,1125,1125,15.0,1125.0,30,60,90,365,0,0,0,,,,,,,,,2,0,2,0,
