,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7552,7552,847619421211975609,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']","Athina, Greece",37.9849061,23.7335535,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$59.00,1,365,1,3,365,365,2.5,365.0,21,51,81,356,21,17,4,4.95,4.86,5.0,4.86,4.86,4.95,4.86,1318462,15,15,0,0,1.17
7562,7562,847620385816720200,2024-12-26,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']","Athina, Greece",37.9849061,23.7335535,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$58.00,1,365,1,1,365,365,1.0,365.0,3,28,58,333,13,10,3,4.77,4.85,4.69,5.0,4.92,4.85,4.69,1318462,15,15,0,0,0.72
7818,7818,873899665513591048,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.00406575005954,23.740461894830187,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""Patio or balcony"", ""TV"", ""Outdoor dining area"", ""Refrigerator"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Coffee maker"", ""Dedicated workspace""]",$35.00,2,365,2,2,365,365,2.0,365.0,11,41,71,343,11,9,1,4.64,4.64,4.55,4.73,4.73,4.45,4.55,00002823627,40,40,0,0,0.7
7987,7987,886639241436738929,2024-12-25,city scrape,129000409,within an hour,99%,99%,f,252,284,"['email', 'phone']","Athina, Greece",37.98869703821047,23.74206031433496,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Kitchen"", ""Body soap"", ""Wifi""]",$38.00,1,1125,1,3,1125,1125,2.8,1125.0,30,60,90,365,7,4,0,3.86,3.57,4.43,4.57,4.0,4.29,3.14,00002054073,24,24,0,0,0.45
7988,7988,886639473638839835,2024-12-25,city scrape,129000409,within an hour,99%,99%,f,252,284,"['email', 'phone']","Athina, Greece",37.98769,23.74369,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Stove"", ""High chair - available upon request"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""43 inch HDTV with Netflix"", ""Kitchen"", ""Body soap"", ""Wifi""]",$53.00,1,1125,2,15,1125,1125,14.0,1125.0,6,12,16,291,2,0,0,3.0,2.0,3.5,4.5,5.0,4.5,2.5,2054089,24,24,0,0,0.13
8004,8004,886745047589845804,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']",,38.00477732822005,23.738745634638374,Entire rental unit,Entire home/apt,5,0.0,2.0,3.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Crib"", ""Lockbox"", ""Heating"", ""Self check-in"", ""Wifi"", ""Coffee maker""]",$65.00,1,365,2,2,1125,1125,2.0,1125.0,0,0,0,160,12,1,0,4.83,4.75,4.5,4.92,5.0,4.83,5.0,00002041537,17,17,0,0,0.61
8121,8121,898925791016959396,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,37.97197,23.74509,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Outdoor dining area"", ""Fire extinguisher"", ""First aid kit"", ""Wifi""]",$58.00,2,29,2,2,29,29,2.0,29.0,16,44,74,349,4,1,0,4.5,4.25,5.0,4.75,4.75,4.75,4.25,00000978624,40,40,0,0,0.21
8136,8136,899064561711702701,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.00404,23.73516,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Freezer"", ""Crib"", ""Hot water"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$42.00,1,365,1,1,365,365,1.0,365.0,26,56,86,361,6,5,0,4.83,4.83,5.0,4.83,5.0,4.17,4.17,00002093438,40,40,0,0,0.44
8380,8380,914496546263426775,2024-12-25,city scrape,378554931,within an hour,98%,93%,f,30,32,"['email', 'phone']",,37.9799022,23.7399842,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""TV"", ""Hair dryer"", ""Crib"", ""Lockbox"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Wifi""]",$197.00,2,365,2,2,1125,1125,2.0,1125.0,30,60,90,365,3,2,0,2.0,2.0,2.33,2.0,2.0,2.33,2.33,00533381504,8,8,0,0,0.17
8410,8410,915628151727468476,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.0025,23.72593,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""First aid kit"", ""Wifi""]",$35.00,2,29,2,2,1125,1125,2.0,1125.0,27,57,87,267,4,3,0,4.75,4.75,4.75,4.5,4.75,4.0,4.75,00002134621,40,40,0,0,0.26
8459,8459,917211329375138930,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']","Athina, Greece",37.9849061,23.7335535,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$57.00,1,365,1,1,365,365,1.0,365.0,25,55,85,360,8,3,1,4.25,4.25,4.75,4.38,4.25,3.88,4.5,1318462,15,15,0,0,0.55
8461,8461,917214987337224985,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']","Athina, Greece",37.9849061,23.7335535,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$65.00,1,365,1,3,365,365,1.0,365.0,17,47,72,347,9,4,3,4.89,4.89,4.89,4.67,4.89,4.33,4.33,1318462,15,15,0,0,0.62
8484,8484,918792129128906268,2024-12-25,city scrape,378554931,within an hour,98%,93%,f,30,32,"['email', 'phone']",,37.977258,23.7529417,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""Washer"", ""Self check-in"", ""TV"", ""Outdoor dining area"", ""Hair dryer"", ""Crib"", ""Lockbox"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi""]",$35.00,1,365,1,1,1125,1125,1.0,1125.0,30,60,90,270,10,0,0,4.5,4.7,4.9,4.5,4.8,4.8,4.2,00002037130,8,8,0,0,0.6
8588,8588,925930242467493814,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,37.99754,23.71957,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Outdoor dining area"", ""Fire extinguisher"", ""First aid kit"", ""Wifi""]",$41.00,2,365,2,2,365,365,2.0,365.0,22,52,82,262,4,3,0,4.25,4.75,4.25,4.75,4.75,3.5,4.0,00002134690,40,40,0,0,0.3
8597,8597,921835058745798250,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.001401992498,23.720430227182263,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Freezer"", ""Private backyard"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Cleaning available during stay"", ""Hot tub"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$25.00,2,45,1,1,1125,1125,1.0,1125.0,8,29,37,312,2,2,1,5.0,4.5,5.0,5.0,5.0,5.0,4.5,00002150254,40,40,0,0,0.2
8696,8696,937757900332232382,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.9847757,23.7618892,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Stainless steel electric stove"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Mosquito net"", ""Hot water kettle"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$44.00,6,90,6,6,90,90,6.0,90.0,0,0,16,196,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,00002093459,44,19,25,0,0.28
8708,8708,937770407002707012,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98544,23.76253,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Single oven"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mosquito net"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Kitchen"", ""Bosch refrigerator"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$42.00,5,250,5,5,1125,1125,5.0,1125.0,30,60,90,270,0,0,0,,,,,,,,00002093523,44,19,25,0,
8709,8709,937794242642650159,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98514754406713,23.7606957844236,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Mosquito net"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Kitchen"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$55.00,4,160,4,4,160,160,4.0,160.0,29,59,89,269,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002093544,44,19,25,0,0.22
9098,9098,965647411396441910,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.98549253158715,23.74239113874164,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Laundromat nearby"", ""Baking sheet"", ""40 inch HDTV"", ""Coffee maker: espresso machine, french press, Nespresso"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$55.00,1,60,1,1,1125,1125,1.0,1125.0,3,25,48,111,20,14,2,4.8,4.8,4.8,4.85,4.8,4.8,4.75,00002316988,18,18,0,0,1.3
9142,9142,975912793056165376,2024-12-25,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.97512075408452,23.729122029278813,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Host greets you"", ""Shower gel"", ""TV"", ""Central air conditioning"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Park view"", ""Clothing storage"", ""Hot water"", ""Paid crib"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Fast wifi \u2013 88 Mbps"", ""Coffee maker: espresso machine""]",$50.00,2,365,1,3,1125,1125,1.3,1125.0,25,55,85,92,23,15,0,4.48,4.65,4.61,4.65,4.7,4.96,4.57,00002301614,18,18,0,0,1.49
9143,9143,975948862545172454,2024-12-26,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.97659,23.73081,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Host greets you"", ""Shower gel"", ""TV"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""High chair"", ""Hot water"", ""Resort access"", ""Paid crib"", ""Fast wifi \u2013 89 Mbps"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Mini fridge"", ""Shampoo"", ""Paid pack \u2019n play/travel crib"", ""Coffee maker: espresso machine""]",$50.00,2,365,1,3,1125,1125,1.3,1125.0,26,56,86,92,7,1,0,3.86,4.0,3.86,4.14,3.86,4.86,4.14,00002301609,18,18,0,0,0.45
9155,9155,975959067676906597,2024-12-26,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.9774,23.73089,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Host greets you"", ""Resort view"", ""Iron"", ""Dishes and silverware"", ""Central air conditioning"", ""TV"", ""Fast wifi \u2013 86 Mbps"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Paid crib"", ""Coffee maker""]",$40.00,2,365,1,3,1125,1125,1.3,1125.0,30,60,87,93,8,5,2,4.75,4.63,4.75,4.38,4.5,4.88,4.75,00002301640,18,18,0,0,0.51
9156,9156,975966554881091774,2024-12-26,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.97684949181949,23.73096266390824,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Host greets you"", ""Coffee"", ""Cleaning products"", ""Central air conditioning"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Paid crib"", ""Fast wifi \u2013 89 Mbps"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Mosquito net"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""First aid kit"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",$53.00,2,365,1,3,1125,1125,1.3,1125.0,26,56,86,92,9,3,0,4.56,4.78,4.89,4.56,4.44,5.0,4.22,00002301597,18,18,0,0,0.57
9164,9164,977489660444469734,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98546360392152,23.76335852087091,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Oven"", ""Heating"", ""Dedicated workspace"", ""Wifi""]",$39.00,6,365,6,6,365,365,6.0,365.0,29,59,89,269,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002389724,44,19,25,0,0.14
9185,9185,979556584918539099,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.00072097336375,23.72622172043371,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Fire extinguisher"", ""First aid kit"", ""Wifi""]",$35.00,1,365,1,1,365,365,1.0,365.0,23,53,83,263,10,10,1,4.7,4.7,4.8,4.8,4.6,4.3,4.5,00002288182,40,40,0,0,0.83
9190,9190,980223086246956071,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']",,37.98073899047718,23.7251069189974,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Ethernet connection"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Board games"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$71.00,1,60,1,1,1125,1125,1.0,1125.0,11,41,52,119,15,10,0,4.73,4.73,4.73,4.6,4.87,4.2,4.73,00002321058,18,18,0,0,1.01
