,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
68,68,653639,2024-12-26,previous scrape,1418201,within an hour,100%,99%,t,40,51,"['email', 'phone']","Athens, Attica, Greece",37.98013,23.72354,Entire rental unit,Entire home/apt,8,,2.0,,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Clothing storage"", ""Electric stove"", ""Hangers"", ""Freezer"", ""High chair"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Central heating"", ""Wifi \u2013 12 Mbps"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Body soap"", ""Shared patio or balcony"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Coffee maker""]",,2,365,2,2,365,365,2.0,365.0,0,0,0,0,29,1,0,4.83,4.77,4.88,4.92,4.89,4.64,4.75,00002962733,39,39,0,0,0.23
70,70,695173,2024-12-25,city scrape,3557919,within a day,100%,100%,t,1,1,"['email', 'phone', 'work_email']","Athens, Attiki, Greece",37.96341,23.72875,Entire condo,Entire home/apt,5,2.0,2.0,3.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Breakfast"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Crib - always at the listing"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Ethernet connection"", ""Private entrance"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""High chair"", ""Indoor fireplace"", ""Hot water"", ""Oven"", ""Coffee maker: drip coffee maker, french press"", ""Microwave"", ""Paid parking off premises"", ""SMEG refrigerator"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Single level home"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",120.0,3,120,3,3,1125,1125,3.0,1125.0,4,34,51,243,252,13,0,4.88,4.92,4.92,4.93,4.93,4.74,4.85,00000007859,1,1,0,0,1.94
74,74,711554,2024-12-26,city scrape,3625710,within an hour,100%,100%,t,2,2,"['email', 'phone']","Athens, Greece",37.96286,23.71754,Entire rental unit,Entire home/apt,8,1.0,2.0,5.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Children\u2019s books and toys"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Toaster"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Clothing storage: closet"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Hot tub"", ""Bed linens"", ""Window guards"", ""Paid parking garage off premises"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Board games"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Portable fans"", ""Wifi"", ""Coffee maker""]",80.0,3,10,2,3,1125,1125,3.0,1125.0,0,0,0,0,430,42,1,4.88,4.89,4.89,4.98,4.96,4.81,4.83,00002875740,2,2,0,0,2.91
75,75,718941,2024-12-25,city scrape,2810938,within an hour,100%,100%,t,6,7,"['email', 'phone', 'work_email']","Athens, Greece",37.96688,23.75001,Entire condo,Entire home/apt,12,3.0,4.0,8.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""Heating"", ""Safe"", ""Dedicated workspace"", ""Cooking basics"", ""Stainless steel electric stove"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""High chair"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""Baking sheet"", ""Microwave"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Board games"", ""Barbecue utensils"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",350.0,3,60,2,4,1125,1125,2.9,1125.0,25,55,85,351,27,7,0,4.96,5.0,5.0,4.96,4.96,4.7,4.89,00001188027,3,3,0,0,0.18
77,77,1374299,2024-12-25,city scrape,3756353,within an hour,100%,100%,t,4,4,"['email', 'phone']","Athens, Attica, Greece",38.01501,23.72582,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""Children\u2019s books and toys"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Toaster"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Bidet"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Dishwasher"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free parking on premises"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Children\u2019s dinnerware"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",37.0,2,30,2,3,1125,1125,2.7,1125.0,11,19,23,156,562,53,2,4.89,4.91,4.95,4.95,4.96,4.56,4.91,00000241750,2,2,0,0,4.08
87,87,784414,2024-12-25,city scrape,4136310,within an hour,80%,50%,f,3,11,"['email', 'phone']",,37.9986,23.72828,Entire rental unit,Entire home/apt,7,1.5,2.0,1.0,"[""Outdoor furniture"", ""Breakfast"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""Washer"", ""Hangers"", ""Smoking allowed"", ""Outdoor dining area"", ""Hair dryer"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi""]",37.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,3,0,0,3.0,2.67,2.33,2.67,3.0,3.0,3.0,00000112393,1,1,0,0,0.17
89,89,1499953,2024-12-25,city scrape,8015565,within a few hours,100%,100%,t,1,1,"['email', 'phone']","Athens, Attica, Greece",37.97865,23.74152,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"[""Breakfast"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Children\u2019s books and toys"", ""TV"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Hangers"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Shampoo"", ""Building staff"", ""Dishwasher"", ""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",161.0,4,365,4,4,1125,1125,4.0,1125.0,15,45,75,344,166,13,1,4.84,4.91,4.91,4.94,4.92,4.92,4.81,00000444217,1,1,0,0,1.2
102,102,1672696,2024-12-25,city scrape,8852839,within an hour,100%,100%,,3,3,"['email', 'phone']","Athina, Greece",37.97836,23.70879,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"[""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Sun loungers"", ""Private entrance"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",99.0,2,30,2,2,1125,1125,2.0,1125.0,23,53,83,249,125,40,0,4.9,4.92,4.84,4.93,4.99,4.75,4.86,00000662290,2,2,0,0,1.88
112,112,3770848,2024-12-26,previous scrape,17490869,within a day,100%,89%,f,2,3,"['email', 'phone']","Athina, Greece",37.97096,23.72903,Entire home,Entire home/apt,7,,2.0,,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Cleaning products"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Crib"", ""Garden view"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Courtyard view"", ""City skyline view"", ""Air conditioning"", ""Iron"", ""Paid parking off premises"", ""Bed linens"", ""Shampoo"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Backyard"", ""Kitchen"", ""Wifi"", ""Coffee maker""]",,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,153,0,0,4.82,4.91,4.84,4.86,4.88,4.99,4.83,00002296666,1,1,0,0,1.22
117,117,3913946,2024-12-25,city scrape,260897,within an hour,100%,99%,t,3,4,"['email', 'phone']","Psiri, Athens, Greece",37.97622,23.72568,Entire loft,Entire home/apt,5,1.5,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Portable heater"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Sound system"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""City skyline view"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Kitchen"", ""Pocket wifi"", ""Rice maker"", ""Korres  body soap"", ""Elevator"", ""Professional shampoo  conditioner"", ""Wifi"", ""Coffee maker""]",185.0,2,200,1,2,200,200,2.0,200.0,1,24,51,297,324,48,2,4.98,4.99,4.97,4.99,5.0,4.96,4.95,00000459267,3,3,0,0,3.08
120,120,4094400,2024-12-25,city scrape,21238250,within a few hours,100%,81%,t,1,1,"['email', 'phone']","Athens, Greece",37.96487,23.71852,Entire loft,Entire home/apt,5,1.0,1.0,2.0,"[""Coffee maker: drip coffee maker, espresso machine, pour-over coffee"", ""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Central air conditioning"", ""Refrigerator"", ""Toaster"", ""Essentials"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Crib - available upon request"", ""Private entrance"", ""Electric stove"", ""Private backyard \u2013 Fully fenced"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Bread maker"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Board games"", ""Central heating"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Folding or convertible high chair - available upon request"", ""Portable fans"", ""Wifi""]",65.0,3,60,3,3,60,60,3.0,60.0,18,24,41,109,215,15,2,4.92,4.92,4.97,4.98,4.95,4.92,4.9,00000069433,1,1,0,0,1.72
123,123,2069270,2024-12-25,city scrape,10581143,within an hour,100%,100%,t,14,16,"['email', 'phone']","Athens, Greece",37.97763,23.739,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Host greets you"", ""Zanussi electric stove"", ""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Toaster"", ""TV"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Sound system"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""Long term stays allowed"", ""Window AC unit"", ""City skyline view"", ""Iron"", ""Fireplace guards"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Folding or convertible high chair - available upon request"", ""Wifi""]",230.0,2,25,2,3,25,25,2.2,25.0,18,29,59,309,79,39,3,4.99,4.97,4.99,4.97,4.95,4.96,4.86,00003080496,11,11,0,0,0.61
124,124,2096863,2024-12-25,city scrape,4434520,within an hour,100%,75%,f,2,3,"['email', 'phone']",,37.98258590698242,23.752315521240234,Entire condo,Entire home/apt,5,1.0,2.0,0.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Park view"", ""Cooking basics"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Ethernet connection"", ""Pets allowed"", ""Hangers"", ""Elevator"", ""Crib"", ""Hot water"", ""Blender"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Izola stainless steel stove"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Private patio or balcony"", ""Kitchen"", ""Fire extinguisher"", ""Izola refrigerator"", ""Free resort access"", ""HDTV"", ""Wifi""]",120.0,7,1125,7,7,1125,1125,7.0,1125.0,27,57,87,177,11,3,0,5.0,5.0,5.0,5.0,5.0,4.91,4.82,00000296721,1,1,0,0,0.09
125,125,2133917,2024-12-25,city scrape,10888595,within an hour,100%,84%,,3,5,"['email', 'phone']","Athens, Attica, Greece",37.98691,23.71444,Entire rental unit,Entire home/apt,10,2.0,3.0,5.0,"[""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""High chair"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Private hot tub"", ""Smart lock"", ""Microwave"", ""Pool view"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""49 inch HDTV with Amazon Prime Video, Netflix"", ""Mountain view"", ""Outdoor shower"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Mini fridge"", ""Bathtub"", ""Bosch electric stove"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""40ml bottle of Shampoo & Shower Gel per person per stay + body lotion and conditioner body soap"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""Dining table"", ""Outdoor dining area"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Private outdoor pool - available all year, open 24 hours, heated, pool cover, rooftop"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",260.0,2,363,1,4,363,363,3.6,363.0,27,57,87,352,421,29,0,4.7,4.68,4.57,4.79,4.85,4.36,4.62,2292573,1,1,0,0,3.15
138,138,2219385,2024-12-25,city scrape,11322414,within an hour,100%,91%,f,3,8,"['email', 'phone']","Athina, Attica, Greece",37.96538,23.74292,Entire condo,Entire home/apt,6,2.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Clothing storage: closet"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Portable fans"", ""Wifi"", ""Coffee maker""]",65.0,3,90,3,3,90,90,3.0,90.0,0,0,24,114,48,5,0,4.65,4.62,4.5,4.81,4.79,4.74,4.72,00001175559,3,3,0,0,0.42
148,148,4443443,2024-12-25,city scrape,22846943,,,100%,f,8,12,"['email', 'phone']","Athina, Greece",37.980228,23.723442,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""46 inch HDTV"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Dryer"", ""Crib"", ""Hot water"", ""Oven"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",95.0,1,365,2,2,1125,1125,2.0,1125.0,12,40,70,342,18,1,0,4.61,4.72,4.78,4.89,5.0,4.28,4.56,00000438509,8,8,0,0,0.21
